model,Galaxy S24,Galaxy A54,Xperia 1 V,GT Neo 5,Nord 3,10 Pro,12,iPhone 14,ROG Phone 7,Nord 3,Nova 11 Ultra,Pixel 7 Pro,Edge 40,Galaxy A54,Edge 40 Pro,Edge 40 Pro,iPhone 14,Nova 11 Ultra,Zenfone 10,iPhone 15,Edge 40,ROG Phone 7,Edge 40,11,Zenfone 10,GT 3,P60 Pro,GT Neo 5,11 Pro+,13 Pro,Edge 40,Edge 40 Pro,Edge 40,P60 Pro,Galaxy A54,iPhone 15 Pro,Pixel 8 Pro,13,Xperia 10 V,Pixel 8 Pro,11 Pro+,Xperia 1 V,Moto G Power,Galaxy Z Fold5,Mate 50 Pro,ROG Phone 6,Zenfone 10,Edge 40 Pro,Moto G Power,Mate 50 Pro,Nord 3,Xperia 10 V,Xperia 5 IV,Galaxy A54,Pixel 8,P60 Pro,Xperia 1 V,Xperia 5 IV,Mate 50 Pro,GT Neo 5,Galaxy S23,Galaxy S23,Xperia 1 V,Xperia 5 IV,iPhone 15 Pro,Moto G Power,Pixel 8 Pro,Nova 11 Ultra,Xperia 10 V,Xperia 5 IV,Edge 40 Pro,Pixel 7 Pro,Pixel 8 Pro,GT 3,Edge 40 Pro,Pixel 8 Pro,11 Pro+,Zenfone 10,Pixel 8,Moto G Power,Edge 40,12,Nova 11 Ultra,P60 Pro,12,Galaxy Z Fold5,ROG Phone 7,Nord 3,Moto G Power,Pixel 7 Pro,Nova 11 Ultra,Pixel 7,Redmi Note 12,iPhone 14,iPhone 15,12 Pro,Zenfone 10,iPhone 15,Edge 40 Pro,Moto G Power
Nova 11 Ultra,0.6611216738001224,0.6568312713396689,0.6427766816105787,0.7274539537331037,0.8441250245004609,0.7188891481714108,0.699063327674267,0.8563582879774531,0.5555150765606152,0.17955433308439825,1.0,0.24598237177440727,0.28401406531131934,0.573138001095368,0.6706721625858612,0.70694810048549,0.48599772371832034,0.5034835130246813,0.656919293097982,0.7162977757534673,0.7891429745088123,0.5869032412397653,0.7318804670428296,0.8486489815241558,0.3420815640397687,0.5444989847657606,0.5404455656480058,0.5177704468405572,0.52007100371737,0.5630564597831916,0.7224859493410705,0.3533110944887015,0.5324876295746833,0.7795108634862711,0.6857452855678162,0.6333606858309037,0.4470004922441941,0.7682118340779659,0.591841035084014,0.7707936961888839,0.31638437031660455,0.6504006150853557,0.47252461401383994,0.5253234342173743,0.7001350287303723,0.7040578471878988,0.715181999910199,0.2670036543783916,0.5377163096521501,0.6254186494125141,0.3582863780166721,0.2699217555566744,0.3070375115959887,0.5805189166416547,0.6315449078619116,0.7606887237665148,0.3323098026156482,0.7203631510385404,0.3792143092504278,0.5617566987826728,0.6266760136661511,0.5086107796116138,0.7007901283136794,0.481945462663146,0.6315874941513209,0.3405052548972474,0.7125655050548667,0.6633679676827345,0.47185085551404476,0.34559788862730945,0.5211892756766939,0.41622837824265074,0.4258644595132532,0.5345047420652044,0.6442941585659039,0.4243725207405724,0.41244478210201135,0.3539733962032542,0.6947969456934938,0.5815509775836216,0.6126103184973909,0.6370077391230726,0.41700464080933647,0.4153726992210766,0.35858210715091393,0.40945374517212835,0.6004219829232348,0.44732751434212026,0.6108463206506178,0.5828092390628695,0.38093624087405337,0.44051841596956776,0.46465378709855687,0.5613658973903973,0.5699781206208143,0.6417429618086178,0.3228270454880222,0.5083513105705656,0.5925524259373165,0.40940295135449023
Pixel 7 Pro,0.623656611266144,0.469404314787307,0.3675864099923601,0.3556649096701601,0.5053858679882229,0.6574492879184582,0.7764335571625013,0.6281485927906507,0.6931649236028528,0.8226357197473118,0.24598237177440727,0.9999999999999999,0.8299524151617693,0.6563361165617801,0.6089301337667505,0.7924596864612065,0.7771584147451741,0.5663999423626778,0.5794482806034491,0.5966369862203498,0.6278650247344719,0.21707652457327042,0.7633139282238842,0.49931213460233886,0.49386086549995956,0.85751150936242,0.4041565271532427,0.7864476718359367,0.6957371168067978,0.7736604064414447,0.657165858115774,0.7855442985952534,0.7463244241880403,0.4331335023361415,0.6174002299755132,0.6427861432983462,0.5918013099081876,0.4837492322715148,0.643931944046924,0.6467579961569987,0.47553128424163776,0.5710280828204437,0.680682928614811,0.48608043385637384,0.28598828255754666,0.4016854373738392,0.5486079643427881,0.744844761165419,0.8201286665734878,0.4607580572567875,0.7412543473762491,0.5555249477404359,0.6816812885168014,0.7960255829718148,0.6033933122757514,0.5259297768297329,0.8698351803811518,0.7203435112158756,0.5027582666641118,0.7358373540615029,0.7079931431536325,0.749830175338309,0.5111271479737992,0.5431123204067738,0.6769765168058578,0.535832541533721,0.4455760276848044,0.6825288020937038,0.6300752828515579,0.4078175974030894,0.8133356697315904,0.8340596265182929,0.7049993099342449,0.460677475510064,0.6185426882611927,0.6961921592822454,0.4626596449633932,0.587047760207532,0.69042072850153,0.5805385884048617,0.6585445782453686,0.592868968890329,0.5289300278812431,0.7195256776450637,0.4405896949521525,0.4636839206136668,0.31011041194022937,0.5624157092652352,0.4276624603746789,0.5320891349107023,0.45212136471190983,0.5676972076489468,0.3710989735473094,0.4883275166348344,0.48522406002095364,0.46980432880745393,0.4049359217092194,0.538423907946696,0.34055833868059204,0.44679066302815224
Edge 40,0.7457480126787244,0.5725950564512318,0.5478554829983944,0.3331701368374324,0.31996248855309967,0.7510322343943091,0.6707396843379686,0.5437634152339874,0.7143179525639861,0.6839111044809656,0.28401406531131934,0.8299524151617693,1.0,0.6413554238425602,0.8512392819870789,0.5947638425401434,0.6040256787595015,0.7452056311651875,0.5233906845081022,0.7765859850299207,0.7200954488639556,0.3245519426342923,0.561124336380393,0.3438470105778796,0.4672859077956181,0.6696993172049248,0.5691702525715239,0.6540944005836279,0.9021089741901096,0.45747654639438107,0.6812597333377762,0.881422194594668,0.9357107282996155,0.5022719545126505,0.6993907414596257,0.7970585240261524,0.6216762125924848,0.5542000651343918,0.5185008056154813,0.5368194472127658,0.42973262378398763,0.5676069140018015,0.5430383824565305,0.4055281466771771,0.46131405016158245,0.5893292849956245,0.457485466244652,0.6619362000495063,0.8788321312751195,0.6700774393015103,0.6409042961838942,0.6532299193847344,0.8337245917220658,0.688232005918375,0.7952620733365641,0.6821994237528172,0.765134456920207,0.6347836674332659,0.4840945011813182,0.7943480428496064,0.4776749379743203,0.7764002720906334,0.4714326148475385,0.6913220888496129,0.7014251683848507,0.6323780020521805,0.40570809714276806,0.5499714564703374,0.6991759963911757,0.43121465822028326,0.7230806440137721,0.7814750938442248,0.6944918769613349,0.5261470451551538,0.4784906110723699,0.47210733857898196,0.5146098825042806,0.5436520530731207,0.5756723269573394,0.6137784921316226,0.673033195560948,0.5753600869453486,0.5917550984071333,0.6807371356164923,0.46808907580954606,0.5636009819659725,0.43332441351581713,0.5636019451906665,0.4178901819407081,0.4858012783438205,0.42088341729202083,0.5020006066176724,0.5156742176096932,0.4598115984619643,0.6092262619695772,0.516288114029837,0.35984413225788553,0.46489938930606095,0.39632104209441454,0.48682333492175855
Galaxy A54,0.8246889673508879,0.6156468034462582,0.6418215516882055,0.48264106650230487,0.6831729304828466,0.8228021331093437,0.595756546882203,0.791006674660247,0.6894482880156194,0.4587436295401583,0.573138001095368,0.6563361165617801,0.6413554238425602,0.9999999999999997,0.5859416479592721,0.7660517651070541,0.9313372188065558,0.741923393149682,0.27677164858050746,0.8524524109573671,0.575566883118544,0.5473443177215511,0.7047585183052224,0.7433352153353575,0.5823127712690473,0.5897010090707262,0.6888102215546231,0.4796339696107081,0.7745056697117326,0.6240814455271191,0.5938205393108291,0.780950472823543,0.6190909413697174,0.7737700178186676,0.7076236476238619,0.8473042720653146,0.8603902108753791,0.6729870189908856,0.3279381616628312,0.5190743149769586,0.5146221811834555,0.3986608952225668,0.8866799130328391,0.5370324181393517,0.588427660984084,0.7063836482292579,0.796955765974047,0.5002685867389514,0.7348156955014102,0.5033938272411805,0.5616369017076372,0.6159984029772162,0.6282362364139291,0.8522723262528001,0.5674001948073202,0.7312228889444744,0.6269409944926025,0.8501957693509289,0.4689131379844891,0.7120465329199149,0.6353368730627227,0.7995767659558883,0.6289515824289245,0.5661543651881784,0.6248412743264263,0.6348046057647605,0.7665172120518192,0.7529740347823863,0.5699661470972229,0.41619758926077266,0.810795078484675,0.6101127559930917,0.48499056083078,0.3580904761832827,0.6328096235833793,0.6226011326105675,0.34900745222154855,0.5512793587381963,0.7092993457513133,0.41239850833479486,0.6552054489305732,0.7414485225672425,0.7195705620395909,0.6871031511465958,0.4928146222339245,0.5058128179625208,0.48974027619376354,0.6968282306013718,0.3979546469568579,0.43337252409438426,0.46905145531752274,0.43333243568903107,0.5477641490568927,0.35055005649284676,0.4784666779951196,0.6133612132683227,0.41137807095016143,0.43244152120088053,0.5101146053329317,0.5057415056701089
Edge 40 Pro,0.8238843456855353,0.7230565743610778,0.6994421353168929,0.5720401120970118,0.5398181512433275,0.8465442579437498,0.7894552555551559,0.7275443114105983,0.7329636179397133,0.49963566955140765,0.6706721625858612,0.6089301337667505,0.8512392819870789,0.5859416479592721,1.0000000000000002,0.6520863467095834,0.4789611855909442,0.7226525873655855,0.7400145092221756,0.8717639206174981,0.9275426839893145,0.4761725100114254,0.6547938702589605,0.5440942791741468,0.392904592008354,0.6640603374477725,0.6127921426115984,0.677239378326717,0.8808828000647156,0.46117728943570424,0.8300117005150417,0.7277147633102081,0.9580918308486137,0.6599220954236759,0.8057890521306957,0.8277999392997761,0.5303431317735017,0.7363105872307203,0.6564472694083038,0.7335094312867438,0.36605985847208683,0.7369383048149412,0.4307122804101249,0.46497619818592656,0.6524043853999996,0.7426961531395999,0.5489547477601439,0.5221203657464268,0.8449380789627909,0.811296526273077,0.5433479648105729,0.5259815469384379,0.7138019309852625,0.6428134723992353,0.9181242121900826,0.8312451847728894,0.6153970215843861,0.6866661151198225,0.4527050956346132,0.7947677183617113,0.5287844742746772,0.7138899650853407,0.6081309092108389,0.7185092350277117,0.7763840587131504,0.542987488428511,0.5230930223579398,0.5874583111467465,0.6975434841721567,0.4252218219385406,0.6439662895338333,0.6994494658177429,0.6761503387984963,0.6533246898585563,0.5541084491143898,0.39934087078014086,0.565597248362581,0.47158139593982584,0.654548438925126,0.7330636232340589,0.7246372278493733,0.6288797806060993,0.5191440039953927,0.5812513188922069,0.44534208350715837,0.5717884159505882,0.5886103941292505,0.5188083047268224,0.5794458484180114,0.6041380961172914,0.4027153965700521,0.5218541311313108,0.560690253773531,0.5949449565246743,0.7242102286142991,0.6304592003214412,0.33753034239596924,0.5303294909050089,0.5289140649416013,0.48879529955121304
Edge 40 Pro,0.7206409727837816,0.6064210250519131,0.5104887690591213,0.6350648179969853,0.8903031869733071,0.7746735219582873,0.9075770090093195,0.9285331157406936,0.7167954638146755,0.6299137862154488,0.70694810048549,0.7924596864612065,0.5947638425401434,0.7660517651070541,0.6520863467095834,1.0,0.8504899710392908,0.5315717756339743,0.7189566585514598,0.7062249584099674,0.7949128478857336,0.4201386896410762,0.992201970935899,0.8847581734374553,0.5054627653112915,0.8998519439379556,0.46928558204831966,0.8027089773002885,0.6241604683133051,0.936776723504563,0.7992089715243539,0.646479726399246,0.6725458260180046,0.6794152529296081,0.7199154779960708,0.6944981661385323,0.5996138577938003,0.7119005489083902,0.7540512618988402,0.8540469557564698,0.47557141260071556,0.6911371099697645,0.7869542765190065,0.6180937815141492,0.48469088116696807,0.5653903417215883,0.8082166478335884,0.6411856362097894,0.788339240855687,0.5184620213053316,0.6766198740227914,0.4372730811599193,0.5061703827553333,0.8747586686050112,0.6123015440081202,0.6809115255746203,0.7494964002476795,0.8983313585441479,0.49892175997945415,0.7369335107148265,0.8907532316290219,0.7302487259844395,0.7240152314045306,0.5302465978128659,0.7518541739232885,0.4894315514125096,0.7075920253868854,0.8489216860799064,0.6056163263423735,0.4242931761179075,0.8460192917975208,0.7392946222530861,0.6400960141986706,0.533560055617297,0.8236515007659045,0.756769176154147,0.4717419051380201,0.5621548616950479,0.8585470280917569,0.6556593185908511,0.7457708764297909,0.7439712770388628,0.5280767886817791,0.6743413739304025,0.45988808927046926,0.4613187667137116,0.47186624331356986,0.6106075503157102,0.6150509951395186,0.6526151824450312,0.4858522453521149,0.5940822312613536,0.4201354122138214,0.6068455090972482,0.5514077448731853,0.6273976571103352,0.4452900308988009,0.6346974052071086,0.5323994007307347,0.4975715963183486
iPhone 14,0.6742788961729156,0.5760491596866478,0.5535210783215303,0.5162553329313002,0.7311285847595774,0.7546172295973071,0.6546676446871809,0.7812258552240483,0.7204682064611071,0.6325056839373828,0.48599772371832034,0.7771584147451741,0.6040256787595015,0.9313372188065558,0.4789611855909442,0.8504899710392908,1.0,0.682312879426259,0.36442893654712266,0.7285031725301917,0.5589875397010486,0.5186273432310167,0.8019579324059798,0.7534281040198618,0.6304432033953862,0.7234708438359455,0.6314280447358633,0.6243518514610298,0.6750774725526052,0.7796094338494215,0.6340716245300088,0.7851391586558711,0.5656117555443662,0.727936645321512,0.6916551790150776,0.7543375544842711,0.8282549576499941,0.6008922940784973,0.4598167476266247,0.596978609974076,0.6181052409466691,0.46726732296495205,0.9376758791557329,0.6323494738025572,0.5184203025012972,0.6166672068029431,0.7885998536039286,0.6355214800550955,0.7297200820015362,0.41783079456153277,0.699133864923803,0.6268112152646975,0.6015288823970564,0.8807742668050662,0.4877108920777294,0.6301390674365047,0.730734690041992,0.8802782679781085,0.559776007857893,0.6935094319647602,0.7543966052293949,0.8068023833957724,0.6816335459732562,0.5137018517361087,0.6432718148977704,0.6383041935569576,0.7411165700150605,0.8379052332085727,0.5842153156731328,0.4514115318062518,0.8787284917441766,0.6832860752552803,0.549278133686882,0.378698081316477,0.7118268255778641,0.749081964143474,0.382722357230906,0.6499869159370173,0.7765265248910931,0.4683774203987652,0.693428938763479,0.7299780830438325,0.712980171983173,0.7654989103014838,0.4953044313666696,0.48395124096670034,0.45133560377218884,0.6754474210951014,0.436275629046905,0.4899142432629904,0.5541509090383117,0.5390359791595936,0.5149383503729521,0.43457999688097726,0.4543281565977983,0.6186177303438019,0.47167255414746023,0.5288464142883139,0.5048527253065486,0.5166480062023977
Nova 11 Ultra,0.6088138527094565,0.8330631120245142,0.8596200627641893,0.6698895302052548,0.4907723517548224,0.8322297849770688,0.5200298627460676,0.5425200496531619,0.8675102522868375,0.6502296791669574,0.5034835130246813,0.5663999423626778,0.7452056311651875,0.741923393149682,0.7226525873655855,0.5315717756339743,0.682312879426259,1.0,0.450195225900307,0.7905244131082608,0.7110418591982421,0.8265701387402681,0.5153512726726359,0.4514565310057146,0.6555117674654163,0.5322641722908539,0.9676989517640773,0.6222526957830453,0.8626201729419064,0.35877061795242754,0.7838315921617877,0.922765984959546,0.7702161620726615,0.885191319076727,0.9082931031408515,0.8078883259721558,0.850715824036098,0.5898055861433973,0.4612719652436797,0.5707130571171051,0.7952212641091696,0.6323378683759304,0.6710215918242185,0.7604146754960192,0.8746249559337423,0.9111296359070814,0.5502034882961198,0.6337430806944069,0.7322322683170204,0.7014874690889261,0.7533383801179999,0.8464394295953787,0.8046593328478033,0.6550614779542183,0.7392177493964806,0.7686901554727729,0.6143493301937551,0.7465992847304963,0.7553551183035815,0.7110655659603506,0.49332006093592656,0.8665729434791686,0.7737961422838204,0.675944474901259,0.6587685090788578,0.8053290208551348,0.6454796243674555,0.75227197358487,0.7258885800988492,0.5559821590640132,0.7491089040033744,0.6576179671382518,0.6277715700669775,0.5582892217759209,0.5252437824212374,0.487365412608438,0.5406259403281815,0.7726544863818205,0.6830605486994091,0.6365741401299438,0.7788551518337647,0.6296377633699048,0.8433337673057266,0.8349623006589107,0.5056450477046669,0.6447568654799978,0.6837473808786801,0.5559926787366637,0.4743845305328819,0.51432474926513,0.7025677350003884,0.6420713927944551,0.79405746419973,0.5367168110018776,0.6302700534345633,0.7713568305903692,0.4696098156473927,0.5334660270734988,0.6266404950744808,0.5699382319900498
Zenfone 10,0.46637087571999963,0.6559691566519822,0.5101717170357154,0.7167770203088435,0.6792185914641901,0.6278839660976612,0.8725098862965955,0.6768399147330998,0.6924823033627344,0.6314924159692341,0.656919293097982,0.5794482806034491,0.5233906845081022,0.27677164858050746,0.7400145092221756,0.7189566585514598,0.36442893654712266,0.450195225900307,0.9999999999999998,0.5016655163577505,0.8972241003001835,0.4418333293803005,0.7799626236650578,0.5808632256767879,0.36387138067923963,0.8134977637738184,0.404311836349716,0.8806562260632821,0.513955683398933,0.6715630964730556,0.8792108420500055,0.47262287034667205,0.7143756991724295,0.5423800902846087,0.730786098615461,0.47657853294558583,0.2602577781353899,0.5856223893354681,0.9328771694010569,0.9165550034204839,0.43948511625155484,0.893249138662775,0.305921757018175,0.624321922770529,0.5292387903004069,0.5450294069515191,0.4740374371984142,0.5785194971368657,0.6525191319790559,0.6177955407375536,0.6434890855564911,0.34280822660718535,0.4471228248053072,0.5424132019067369,0.7116979421102095,0.5865344996847649,0.5982688215915294,0.635381330392923,0.5194180447464042,0.6152956824575881,0.7092456993870244,0.5588234534789466,0.6913020404915979,0.5087450364466092,0.7129706070667273,0.35532848178050425,0.42352848288075623,0.6531698377245304,0.6029307472801443,0.402692740148561,0.5742223621803492,0.664209931930031,0.6821051902973735,0.6890528125839086,0.6391856634378049,0.49527600769632496,0.5795779488420273,0.5246069935599141,0.7133917061023637,0.8163458576152351,0.6974522659373932,0.5073686946915369,0.32783583273849287,0.5431593357406425,0.33523104343857735,0.4445897100116323,0.5232896820677542,0.3191378696920538,0.6668083316265521,0.7009745746737077,0.4694965612916441,0.6536943951437977,0.41532458435005976,0.7541413615798332,0.62730793431142,0.5996768478837017,0.36932077678371655,0.6586342863659749,0.49831019319377773,0.39999773437543107
iPhone 15,0.8964824125628614,0.6709217464201306,0.7094778147218538,0.5125508700034759,0.6132240298054126,0.8773820015348216,0.6876396337360031,0.8204284024817662,0.6957495309812406,0.40911657964863146,0.7162977757534673,0.5966369862203498,0.7765859850299207,0.8524524109573671,0.8717639206174981,0.7062249584099674,0.7285031725301917,0.7905244131082608,0.5016655163577505,1.0,0.7976825367644538,0.5631769929613311,0.6781097729602911,0.7143835935418045,0.5626959172847483,0.6237626199991307,0.7117001645773487,0.5599264774848817,0.927134229551079,0.5295491860929433,0.7245548267846704,0.7790467097822775,0.8553132934231715,0.7907459066403548,0.7900195804013751,0.9765743712674146,0.7783598621125104,0.8415997709493129,0.4946011368473673,0.6562205049182487,0.4363819464334555,0.6079810312600367,0.6969578154051286,0.4983856791279793,0.7152056898271392,0.8256961729934612,0.7747473336612846,0.5187790267335468,0.8594990760327018,0.7940296785092674,0.5484392389558196,0.63821589547616,0.7587356342175905,0.8050893503429322,0.8563542605726051,0.9189647938283761,0.6483073397866361,0.8281703496950271,0.49889401099654157,0.8516911492292976,0.6017949831944021,0.816212698673114,0.6668103297241549,0.7711612714858183,0.8067492262707491,0.6680362462080867,0.7579018179162005,0.703901528344396,0.7247229232718674,0.5192045956901555,0.7663530308585083,0.7030366462448969,0.6447059026968405,0.6027334576058058,0.6537085667663367,0.5493442559188958,0.5526215499161582,0.5401646674437701,0.7376302391655647,0.6298282839680134,0.755350401643661,0.7975685811278622,0.7070268627647884,0.6694114126507442,0.5883818298358623,0.6517675963532988,0.6643996025273172,0.7287184108855,0.5806383930710548,0.6022860447680731,0.48690462819713193,0.5213228327807412,0.6632015113667783,0.546888395942134,0.7334785869996235,0.7147360995224955,0.4649954142564027,0.5574082581885513,0.6306075185849405,0.6052962270002589
Edge 40,0.7175622117508413,0.8037414471374212,0.7304068487114067,0.7683725519103711,0.7422667290124797,0.8492462648516134,0.8865942101747785,0.8145758336580328,0.8133043174160473,0.6130878312952619,0.7891429745088123,0.6278650247344719,0.7200954488639556,0.575566883118544,0.9275426839893145,0.7949128478857336,0.5589875397010486,0.7110418591982421,0.8972241003001835,0.7976825367644538,0.9999999999999998,0.6130105415738357,0.8244567484987622,0.7020373590029367,0.48608859562866114,0.8044144961702507,0.6577859527123624,0.8450824613893502,0.7826811394687163,0.6510825205152102,0.9616684436646448,0.7069559188996306,0.891188000671238,0.7714584987744432,0.8936355905815067,0.7648687216754249,0.5489178618173829,0.7735154621349006,0.8452610073814208,0.9166520563504706,0.5371053837561313,0.8930018074895608,0.5254356502679574,0.6859583195097101,0.7422083203141031,0.7884551490614218,0.6473818141526232,0.6322692686599415,0.8305985272005143,0.7913878458711305,0.6928807563320073,0.5483035113281141,0.6543169474456835,0.7088782902670456,0.8820993890444605,0.825921618363688,0.6701599418489071,0.804288466552179,0.6025202246648746,0.7915279689687694,0.727283737594432,0.758283792847398,0.7998273788281639,0.6949016928609961,0.833454897924534,0.5765264414839337,0.6365350865052003,0.7672253390883482,0.7400743988713783,0.5098314455477624,0.7346315965568205,0.7486144286005358,0.7436012530775662,0.7429354551686156,0.7196081740867505,0.5539332860005565,0.6415953834116814,0.614781276949586,0.8140438921648563,0.854429124151108,0.834053109732314,0.6933981846259657,0.5652746061873163,0.6827655293270832,0.48118070293132037,0.6018994647193149,0.6772737240335155,0.5252503061288172,0.7181596939463882,0.7385359373681344,0.5601167631976633,0.6867530944682948,0.6177920463726578,0.7565844592239238,0.7576170223015851,0.7557054502242847,0.4456528021452405,0.6869513146287507,0.6489466087934449,0.551208477981809
ROG Phone 7,0.31294948737843575,0.8147956092549127,0.8381957854485594,0.8117725968374582,0.5685629696952234,0.6563845582558483,0.3586066449228219,0.45193417302782357,0.7621382210397973,0.472481644658612,0.5869032412397653,0.21707652457327042,0.3245519426342923,0.5473443177215511,0.4761725100114254,0.4201386896410762,0.5186273432310167,0.8265701387402681,0.4418333293803005,0.5631769929613311,0.6130105415738357,0.9999999999999999,0.44397386061706345,0.4890118129936517,0.660351416147229,0.379013808581378,0.9325563479074195,0.5326476397029617,0.5614169416096665,0.2829406558202099,0.7381080788862442,0.660926410797762,0.4684480409809757,0.9162220981381398,0.8448071523769453,0.571491785269033,0.7281595971444953,0.5165864965809233,0.44507419071232757,0.5740261268431048,0.8572064663787912,0.6336978710244316,0.5684830828387866,0.8762426005577828,0.9423378132608131,0.9169834312430092,0.5245386661653418,0.4990130451636714,0.4551977120512112,0.553091562893989,0.6733035042085735,0.7233904832246006,0.5365888275070174,0.47163111588347756,0.5417755977618021,0.6270701866761261,0.3669026768046624,0.6640641139565353,0.7606901547382212,0.48312574773148137,0.4724278471350227,0.6938637344551731,0.8596986794894917,0.5055451577118434,0.5177764437597023,0.7053101928568813,0.6798579996993143,0.7354013749804319,0.5891574795777336,0.5433221751459566,0.5887429179307421,0.43191617363951623,0.4762043028872058,0.5315383963322975,0.5161474433290355,0.42366569830962175,0.4929365673945913,0.7692447252493759,0.6535664444598813,0.5975300264445762,0.7113743525408356,0.5365438454408022,0.7523921729834947,0.7147403224195434,0.4255203110123028,0.5606897124524263,0.7511680736062555,0.4015240557678022,0.5128620251952095,0.5072756371909568,0.745495272943675,0.6546401418086202,0.7942531642972779,0.5718408964980938,0.5436277561646271,0.8053421721942854,0.4861034761708138,0.5414003134357024,0.6996372645127703,0.5230865106046696
Edge 40,0.6687139874314856,0.6077949048418493,0.5000412850289658,0.6633818271418995,0.8938898731755426,0.7459563056125,0.9149369242111834,0.9141628231489283,0.7080490975754569,0.6372732022281568,0.7318804670428296,0.7633139282238842,0.561124336380393,0.7047585183052224,0.6547938702589605,0.992201970935899,0.8019579324059798,0.5153512726726359,0.7799626236650578,0.6781097729602911,0.8244567484987622,0.44397386061706345,1.0,0.8915026848769096,0.5250645578765084,0.9214400604895041,0.4663464107494831,0.8439361286417704,0.6015341176531511,0.9462843227904115,0.8301087261884752,0.6190727624084086,0.6737658776081442,0.6857036919808053,0.7323542005117833,0.6725601046418144,0.5724886600203077,0.7325249056598073,0.8200897982269144,0.9042783073124737,0.5006167919074933,0.7567018902764042,0.7562367229316606,0.6596783003154516,0.5153705134743339,0.5776243768016257,0.8083667836739606,0.6696615373212631,0.7850637101895779,0.5551693993696536,0.7043044293099456,0.44324186227614015,0.5055432846280654,0.8619729739063632,0.6368895629484138,0.6917551302708833,0.7558216771179621,0.8984013712534624,0.5432299589992465,0.743606458889529,0.9205805922425478,0.7285626750694506,0.7642820972705586,0.5539830613340657,0.7817959507285864,0.4997195068121488,0.7185702425002807,0.8667037728887399,0.6375827670098502,0.4706717944151314,0.841491698610728,0.7568349224014802,0.6808781975128012,0.5991668249411262,0.8562702938999108,0.7757341912353074,0.5313819580282414,0.5938638246663317,0.8860354538523099,0.7178849618033697,0.7777144132837457,0.7553279333303483,0.5298060927151241,0.686695636624038,0.4889608100281451,0.49744983384524716,0.5226963806262209,0.6092647366764415,0.6800525168936127,0.7130410933092133,0.531825390153911,0.6516428569553255,0.4530289763281689,0.6798296790968805,0.5982261753038502,0.6678953177442835,0.4899646343120714,0.6941423134108694,0.5817828886260352,0.5326271371513949
11,0.6486688590001374,0.4923934562976673,0.4573920300358539,0.5764941550929074,0.8875982475774097,0.6742177280830375,0.746785877089359,0.903703753700739,0.5207703470401756,0.3690190267032257,0.8486489815241558,0.49931213460233886,0.3438470105778796,0.7433352153353575,0.5440942791741468,0.8847581734374553,0.7534281040198618,0.4514565310057146,0.5808632256767879,0.7143835935418045,0.7020373590029367,0.4890118129936517,0.8915026848769096,0.9999999999999999,0.5642973766193473,0.7421611355198312,0.4636385943621,0.623309119337092,0.5442268151037162,0.8430196628214824,0.6746812539655139,0.4657276781783731,0.5205210527142943,0.7359818917066884,0.6310423929020088,0.7042939876482588,0.6231662301254276,0.8368624776758774,0.6491381584309277,0.80588946333565,0.415264843189531,0.6414536979753047,0.7752382477192904,0.5863225289725289,0.5781647136708944,0.6249302307413541,0.9242831613889537,0.5127490351052422,0.6811038773271143,0.5828465578403983,0.5518855237907212,0.40771712124459225,0.43103042510188955,0.8375280619198131,0.5905283739951165,0.7614240709421501,0.6054296733777775,0.8868310287586907,0.4886064942457123,0.7063692061411427,0.8657185831981932,0.66481279543434,0.7513070778284489,0.5790916625221697,0.7495855758238775,0.4984839261518876,0.8674628465634232,0.827509666995446,0.598288848879191,0.5223773835377669,0.7651206894418128,0.6260320191732502,0.5817981029732899,0.5878083090904219,0.8652453197873702,0.7545272967926593,0.5254712696102672,0.5186328536105311,0.8591319990367642,0.6216859744272178,0.7248982798554412,0.8404936884550415,0.5680832773977212,0.5950240626776592,0.5872481484134476,0.5424837312662371,0.623034707430775,0.7120322487448434,0.7133121982448882,0.7093156488694192,0.5222668272160385,0.5844949297652039,0.5147318161164709,0.6393368500980494,0.6214481518659263,0.707621835370971,0.5565603583321073,0.6743428714271275,0.6826240876029839,0.5994410562515682
